sku_digiflazz,name,category,provider,base_price_minor,is_active,metadata,main_category,sub_category,product_type
data-tri-e86b173b,Tri Data 8.5 GB 30 Hari,Data,TRI,5103000,true,"{""type"":""Pure 30 Hari"",""description"":""24 jam nasional"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Pure 30 Hari
data-tri-2e91c83f,Tri Data Happy 5G 24 GB 30 Hari,Data,TRI,5178000,true,"{""type"":""Happy 5G"",""description"":""16 GB Utama + 8 GB 5G 30 Hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy 5G
data-tri-68dbb896,Tri Data Happy 24 GB 28 Hari,Data,TRI,5200000,true,"{""type"":""Happy"",""description"":""24 GB Utama"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy
data-tri-6ce938f4,Tri Data 4G 12 GB / 30 Hari,Data,TRI,5240000,true,"{""type"":""Umum"",""description"":""2 GB + 8GB 4G + 2 GB (Youtube/Netflix), 30 Hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Umum
data-tri-0ab99c73,Tri Data AlwaysOn 12 GB,Data,TRI,5300000,true,"{""type"":""AlwaysOn"",""description"":""12 GB Nasional, Mengikuti Masa Aktif Kartu"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,AlwaysOn
data-tri-b11c6fdc,Tri Data AlwaysOn 10 GB,Data,TRI,5302500,true,"{""type"":""AlwaysOn"",""description"":""10 GB Nasional, Mengikuti Masa Aktif Kartu"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,AlwaysOn
data-tri-3bf24f4c,Tri Data Happy 25 GB 28 Hari,Data,TRI,5387500,true,"{""type"":""Happy"",""description"":""Tri Data Happy 25 GB / 28 Hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy
data-tri-9d9c2356,Tri Data Happy 14 GB 28 Hari (Jawa Tengah),Data,TRI,5487500,true,"{""type"":""Jawa Tengah"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Jawa Tengah
data-tri-523e8b04,Tri Data 20 GB / 30 Hari,Data,TRI,5692500,true,"{""type"":""Umum"",""description"":""Kuota 20GB ( 2G/3G/4G ) 24 JAM masa aktif 30 hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Umum
data-tri-16a22a79,Tri Data 9.5 GB 30 Hari,Data,TRI,5703000,true,"{""type"":""Pure 30 Hari"",""description"":""24 jam nasional"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Pure 30 Hari
data-tri-e4cb6783,"8,5 GB +100 Menit Telepon + SMS Semua Op + TRIXOGO + VIU 30 Hari",Data,TRI,5872500,true,"{""type"":""Umum"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Umum
data-tri-386c55ee,Tri Data Happy 26 GB 28 Hari,Data,TRI,5897500,true,"{""type"":""Happy"",""description"":""Tri Data Happy 26 GB / 28 Hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy
data-tri-b1390f33,Tri Data Happy 18 GB 28 Hari (Jawa Tengah),Data,TRI,5917500,true,"{""type"":""Jawa Tengah"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Jawa Tengah
data-tri-aad1ea8d,Tri Data KeepOn 8.5GB 30 Hari,Data,TRI,6055000,true,"{""type"":""KeepOn"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,KeepOn
data-tri-add73c32,Tri Data 30 GB / 30 Hari,Data,TRI,6166000,true,"{""type"":""Umum"",""description"":""Kuota 30GB ( 2G/3G/4G ) 24 JAM masa aktif 30 hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Umum
data-tri-988682f8,Tri Data Happy Kikida 20 GB 28 Hari,Data,TRI,6185000,true,"{""type"":""Kikida"",""description"":""tidak memperpanjang Masa Aktif"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Kikida
data-tri-e9246541,Tri Data Happy 30 GB 28 Hari (Jawa Tengah),Data,TRI,6202500,true,"{""type"":""Jawa Tengah"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Jawa Tengah
data-tri-58bc58cf,Tri Data Addon 32 GB + Voice 30 Hari,Data,TRI,6233000,true,"{""type"":""Addon"",""description"":""2 GB 24 jam, 30 GB (1 GB per hari), 30 menit sesama, 30 hari."",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Addon
data-tri-54aa9dab,Tri Data AlwaysOn 14 GB,Data,TRI,6457500,true,"{""type"":""AlwaysOn"",""description"":""14 GB Nasional, Mengikuti Masa Aktif Kartu"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,AlwaysOn
data-tri-b38b3f30,Tri Data HiFi Air 75 GB 30 Hari,Data,TRI,6462500,true,"{""type"":""HiFi Air"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,HiFi Air
data-tri-17d1c07a,Tri Data Happy 32 GB 28 Hari,Data,TRI,6497500,true,"{""type"":""Happy"",""description"":""32 GB Nasional"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy
data-tri-4ea95f25,Tri Data Happy 42 GB 28 Hari,Data,TRI,6595000,true,"{""type"":""Happy"",""description"":""Tri Data Happy 42 GB / 28 Hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy
data-tri-1edf2557,Tri Data Happy 35 GB 28 Hari,Data,TRI,6602500,true,"{""type"":""Happy"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy
data-tri-4fa41587,Tri Data 10 GB( Semua Jaringan) + 10GB ( Youtube + Netflix) / 30 Hari,Data,TRI,6765000,true,"{""type"":""Umum"",""description"":""10 GB( Semua Jaringan) + 10GB ( Youtube + Netflix) 30 Hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Umum
data-tri-acb4d471,Tri Data 30 GB + 12 GB 30 Hari (EJBN),Data,TRI,6777500,true,"{""type"":""EJBN"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,EJBN
data-tri-4ca1d690,Tri Data Happy 30 GB + 12 GB 28 Hari (Jawa Tengah),Data,TRI,6802500,true,"{""type"":""Jawa Tengah"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Jawa Tengah
data-tri-dd1bd363,Tri Data Happy 30 + 12 GB 28 Hari (Jawa Barat),Data,TRI,6892500,true,"{""type"":""Jawa Barat"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Jawa Barat
data-tri-2805d077,Tri Mix Super 24 GB 30 Hari,Data,TRI,6902500,true,"{""type"":""Mix"",""description"":""24GB (4GB + 20GB 4G )"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Mix
data-tri-089a15e3,Tri Data Happy Play Games 25 GB 28 Hari,Data,TRI,6982500,true,"{""type"":""Happy Play"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy Play
data-tri-2c0e6193,Tri Data AlwaysOn Unlimited 26 GB (Jawa Barat),Data,TRI,7019800,true,"{""type"":""Jawa Barat"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Jawa Barat
data-tri-3ce72366,Tri Data Happy Play Movies 25 GB 28 Hari,Data,TRI,7032500,true,"{""type"":""Happy Play"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy Play
data-tri-8c73874d,Tri Data Happy 42 GB 28 Hari (Jawa Tengah),Data,TRI,7052800,true,"{""type"":""Jawa Tengah"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Jawa Tengah
data-tri-1721358b,Tri Data Happy 5G 44 GB 30 Hari,Data,TRI,7060000,true,"{""type"":""Happy 5G"",""description"":""34 GB Utama + 10 GB 5G 30 Hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy 5G
data-tri-1f06c3e4,Tri Data AlwaysOn Unlimited 26 GB,Data,TRI,7152500,true,"{""type"":""AlwaysOn"",""description"":""6 GB Nasional, Mengikuti Masa Aktif Kartu. Unlimited Aplikasi 30 Hari Pukul 01.00 - 17.00 WIB, batas pemakaian wajar 20GB per bulan."",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,AlwaysOn
data-tri-25033bfc,Tri Data 22 GB + Unlimited YouTube dan VIU / 30 Hari,Data,TRI,7214500,true,"{""type"":""Umum"",""description"":""cek di web https://tri.co.id/AOn-Unlimited-22GB"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Umum
data-tri-ac5efda7,Tri Data Happy 5G 45 GB 30 Hari,Data,TRI,7250000,true,"{""type"":""Happy 5G"",""description"":""25 GB Utama + 20 GB 5G 30 Hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy 5G
data-tri-d8b48735,Tri Data AlwaysOn 26 GB,Data,TRI,7302500,true,"{""type"":""AlwaysOn"",""description"":""26 GB Utama"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,AlwaysOn
data-tri-a5929aaa,Tri Mix Super 30 GB 30 Hari,Data,TRI,7382500,true,"{""type"":""Mix"",""description"":""30GB (8GB + 22GB 4G)"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Mix
data-tri-2c00775c,Tri Data 32 GB / 30 Hari,Data,TRI,7391000,true,"{""type"":""Umum"",""description"":""2GB Regular + 15GB (500MB/Day) + 15GB (01-17), 30 Hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Umum
data-tri-462ed82e,Tri Data 33 GB 30 Hari,Data,TRI,7395000,true,"{""type"":""Umum"",""description"":""33 GB nasional 24 jam, 30 hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Umum
data-tri-35b79351,Tri Data Happy 40 GB 28 Hari,Data,TRI,7402500,true,"{""type"":""Happy"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy
data-tri-332516d4,Tri Data 30 GB + 12 GB 30 Hari (Jaya),Data,TRI,7792500,true,"{""type"":""Jakarta Raya"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Jakarta Raya
data-tri-c57272e4,Tri Data 30 GB + 12 GB 30 Hari (Jawa Tengah),Data,TRI,7825000,true,"{""type"":""Jawa Tengah"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Jawa Tengah
data-tri-c8d2dc4f,Tri Data AlwaysOn 16 GB,Data,TRI,7942400,true,"{""type"":""AlwaysOn"",""description"":""16 GB Nasional, Mengikuti Masa Aktif Kartu"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,AlwaysOn
data-tri-08e88f3b,Tri Data Happy 42 GB 28 Hari (Jawa Barat),Data,TRI,8000000,true,"{""type"":""Jawa Barat"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Jawa Barat
data-tri-4e8aece2,Tri Data Happy 55 GB 28 Hari,Data,TRI,8027500,true,"{""type"":""Happy"",""description"":""Tri Data Happy 55 GB / 28 Hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy
data-tri-90749661,Tri Data 4G 35 GB / 30 Hari,Data,TRI,8051800,true,"{""type"":""Umum"",""description"":""5 GB + 30GB (1 GB/hari 4G) 30 Hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Umum
data-tri-3fdcd0ff,Tri Data Happy 50 GB 28 Hari,Data,TRI,8128700,true,"{""type"":""Happy"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy
data-tri-c2b160b5,Tri Data Happy Ramadan 60 GB 30 Hari,Data,TRI,8145700,true,"{""type"":""Ramadan"",""description"":""2GB per hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Ramadan
data-tri-efe58e86,Tri Data Happy Spesial 60 GB 30 Hari,Data,TRI,8154000,true,"{""type"":""Happy"",""description"":""Pembagian Kuota 2GB/hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy
data-tri-3f6c2a1a,Tri Data Happy 52 GB 28 Hari,Data,TRI,8158700,true,"{""type"":""Happy"",""description"":""52 GB Utama"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy
data-tri-4e85d74c,Tri Data Happy 45 GB 28 Hari,Data,TRI,8227500,true,"{""type"":""Happy"",""description"":""Tri Data Happy 45 GB / 28 Hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy
data-tri-4ed4eed8,Tri Data Happy Ramadan 65 GB 28 Hari,Data,TRI,8259000,true,"{""type"":""Ramadan"",""description"":""Kuota Utama 65 GB"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Ramadan
data-tri-9dc22409,Tri Data Happy Travel 30 GB + 1 GB Roaming 30 Hari,Data,TRI,8290000,true,"{""type"":""Happy Travel"",""description"":""Malaysia, Singapore, China dan Australia"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy Travel
data-tri-7d4a5248,Tri Data Happy 65 GB 28 Hari,Data,TRI,8470000,true,"{""type"":""Happy"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy
data-tri-2c5e3517,Tri Data 50 GB / 30 Hari,Data,TRI,8532500,true,"{""type"":""Umum"",""description"":""Kuota 50GB ( 2G/3G/4G ) 24 JAM masa aktif 30 hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Umum
data-tri-164b7bfe,Tri Data HiFi Air 125 GB 30 Hari,Data,TRI,8647500,true,"{""type"":""HiFi Air"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,HiFi Air
data-tri-cfff6798,Tri Data Happy 47 GB 28 Hari,Data,TRI,8660000,true,"{""type"":""Happy"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy
data-tri-03a78db7,Tri Data Happy Kikida 60 GB 30 Hari (2 GB/ Hari),Data,TRI,8962500,true,"{""type"":""Kikida"",""description"":""tidak memperpanjang Masa Aktif"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Kikida
data-tri-1c583304,Tri Data AlwaysOn 10 GB + Unlimited,Data,TRI,9017500,true,"{""type"":""AlwaysOn"",""description"":""10 GB Nasional, Mengikuti Masa Aktif Kartu. Unlimited Aplikasi 30 Hari Pukul 01.00 - 17.00 WIB, batas pemakaian wajar 1,5GB per hari."",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,AlwaysOn
data-tri-944490f5,Tri Data Happy Kikida 50 GB 28 Hari,Data,TRI,9075000,true,"{""type"":""Kikida"",""description"":""tidak memperpanjang Masa Aktif"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Kikida
data-tri-60e59eab,Tri Data Happy Spesial 60 GB 28 Hari,Data,TRI,9102500,true,"{""type"":""Happy"",""description"":""Tri Data Happy 60 GB / 28 Hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy
data-tri-0bd1fc93,Tri Data 4G 38 GB / 30 Hari,Data,TRI,9266100,true,"{""type"":""Umum"",""description"":""8 GB + 30GB 4G, 30 Hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Umum
data-tri-364907f6,Tri Data Happy 55 GB 60 Hari,Data,TRI,9332500,true,"{""type"":""Happy"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy
data-tri-a31f77aa,Tri Data Happy 100 GB 30 Hari,Data,TRI,9683000,true,"{""type"":""Happy"",""description"":""42 GB Utama + 58 GB Kuota Bareng"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy
data-tri-91996ce7,Tri Data Happy 5G 70 GB 30 Hari,Data,TRI,9883000,true,"{""type"":""Happy 5G"",""description"":""50 GB Utama + 20 GB 5G 30 Hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy 5G
data-tri-6050ee56,Tri Data Happy 5G 75 GB 30 Hari,Data,TRI,9945000,true,"{""type"":""Happy 5G"",""description"":""55 GB Utama + 20 GB 5G 30 Hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy 5G
data-tri-be983746,Tri Data AlwaysOn 40 GB,Data,TRI,10100000,true,"{""type"":""AlwaysOn"",""description"":""40 GB Nasional, Mengikuti Masa Aktif Kartu"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,AlwaysOn
data-tri-6e0a358f,Tri Data Happy 100 GB 28 Hari,Data,TRI,10102500,true,"{""type"":""Happy"",""description"":""Tri Data Happy 100 GB / 28 Hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy
data-tri-b024dfc6,Tri Data Happy 70 GB 28 Hari,Data,TRI,10482500,true,"{""type"":""Happy"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy
data-tri-58cbe9b8,Tri Data Happy 80 GB 28 Hari,Data,TRI,10487500,true,"{""type"":""Happy"",""description"":""80 GB Nasional"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy
data-tri-47af7937,Tri Data AlwaysOn 16 GB + Unlimited,Data,TRI,10530000,true,"{""type"":""AlwaysOn"",""description"":""16 GB Nasional, Mengikuti Masa Aktif Kartu, Unlimited Aplikasi 30 Hari Pukul 01.00 - 17.00 WIB, batas pemakaian wajar 1,5GB per hari."",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,AlwaysOn
data-tri-cb89d7ec,Tri Roaming SEA 7 Days,Data,TRI,10600000,true,"{""type"":""Roaming"",""description"":""Trip SEA Pass 7 Hari (Singapore)"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Roaming
data-tri-e405baa9,Tri Data Happy Ramadan 150 GB 30 Hari,Data,TRI,10682500,true,"{""type"":""Ramadan"",""description"":""5GB per hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Ramadan
data-tri-07205c54,Tri Data Happy Spesial 90 GB 30 Hari,Data,TRI,10944300,true,"{""type"":""Happy"",""description"":""Pembagian Kuota 3GB/hari"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy
data-tri-cf197b49,Tri Data Home 120 GB 30 Hari,Data,TRI,11200000,true,"{""type"":""Home"",""description"":""10GB AllNet 24 jam + 45GB Weekend + 65GB Pukul 01.00-17.00 wib, masa aktif 30hr"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Home
data-tri-da66da44,Tri Data Happy 150 GB 28 Hari,Data,TRI,11256900,true,"{""type"":""Happy"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy
data-tri-ea5a7e94,Tri Data Happy 75 GB 28 Hari,Data,TRI,11500000,true,"{""type"":""Happy"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Happy
data-tri-b457a75a,Tri Data Happy 100 GB 28 Hari (Jawa Tengah),Data,TRI,11702500,true,"{""type"":""Jawa Tengah"",""description"":""-"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Jawa Tengah
data-tri-7c455cbb,Tri Data Happy Kikida 150 GB 30 Hari (5 GB/ Hari),Data,TRI,11741500,true,"{""type"":""Kikida"",""description"":""tidak memperpanjang Masa Aktif"",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Kikida
data-tri-d1a8b912,Tri Roaming Trip Asia Australia 3 GB 3 Hari,Data,TRI,11772500,true,"{""type"":""Roaming"",""description"":""Tri Data Roaming 3 GB 3 Hari di Australia, Hong Kong, Macau, Malaysia, Singapore, Sri Lanka, dan Vietnam."",""image_url"":""https://cdn.mobilepulsa.net/img/logo/pulsa/small/three.png""}",Paket Data,TRI,Roaming
